"Gene ID","GE Number","Taxa ID","Species","Kingdom","Column found"
"42","GE1087","344609","Shigella boydii CDC 3083-94","bacteria","nt.Taxa"
"42","GE1087","300268","Shigella boydii Sb227","bacteria","nt.Taxa"
"42","GE1087","300267","Shigella dysenteriae Sd197","bacteria","nt.Taxa"
"42","GE1087","623","Shigella flexneri","bacteria","patnt.Taxa"
"42","GE1087","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"42","GE1087","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"42","GE1087","198214","Shigella flexneri 2a str. 301","bacteria","nt.Taxa"
"42","GE1087","373384","Shigella flexneri 5 str. 8401","bacteria","nt.Taxa"
"42","GE1087","624","Shigella sonnei","bacteria","patnt.Taxa"
"42","GE1087","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"43","GE1088","290339","Cronobacter sakazakii ATCC BAA-894","bacteria","nt.Taxa"
"43","GE1088","590409","Dickeya dadantii Ech586","bacteria","nt.Taxa"
"43","GE1088","579405","Dickeya dadantii Ech703","bacteria","nt.Taxa"
"43","GE1088","561229","Dickeya zeae Ech1591","bacteria","nt.Taxa"
"43","GE1088","498217","Edwardsiella tarda EIB202","bacteria","nt.Taxa"
"43","GE1088","718251","Edwardsiella tarda FL6-60","bacteria","nt.Taxa"
"43","GE1088","701347","Enterobacter cloacae SCF1","bacteria","nt.Taxa"
"43","GE1088","716541","Enterobacter cloacae subsp. cloacae ATCC 13047","bacteria","nt.Taxa"
"43","GE1088","399742","Enterobacter sp. 638","bacteria","nt.Taxa"
"43","GE1088","634500","Erwinia billingiae Eb661","bacteria","nt.Taxa"
"43","GE1088","562","Escherichia coli","bacteria","nt.Taxa"
"43","GE1088","562","Escherichia coli","bacteria","patnt.Taxa"
"43","GE1088","866768","Escherichia coli BL21-Gold(DE3)pLysS AG","bacteria","nt.Taxa"
"43","GE1088","216592","Escherichia coli 042","bacteria","nt.Taxa"
"43","GE1088","362663","Escherichia coli 536","bacteria","nt.Taxa"
"43","GE1088","585055","Escherichia coli 55989","bacteria","nt.Taxa"
"43","GE1088","655817","Escherichia coli ABU 83972","bacteria","nt.Taxa"
"43","GE1088","405955","Escherichia coli APEC O1","bacteria","nt.Taxa"
"43","GE1088","481805","Escherichia coli ATCC 8739","bacteria","nt.Taxa"
"43","GE1088","413997","Escherichia coli B str. REL606","bacteria","nt.Taxa"
"43","GE1088","469008","Escherichia coli BL21(DE3)","bacteria","nt.Taxa"
"43","GE1088","595496","Escherichia coli BW2952","bacteria","nt.Taxa"
"43","GE1088","199310","Escherichia coli CFT073","bacteria","nt.Taxa"
"43","GE1088","536056","Escherichia coli DH1","bacteria","nt.Taxa"
"43","GE1088","331111","Escherichia coli E24377A","bacteria","nt.Taxa"
"43","GE1088","585397","Escherichia coli ED1a","bacteria","nt.Taxa"
"43","GE1088","316401","Escherichia coli ETEC H10407","bacteria","nt.Taxa"
"43","GE1088","331112","Escherichia coli HS","bacteria","nt.Taxa"
"43","GE1088","585034","Escherichia coli IAI1","bacteria","nt.Taxa"
"43","GE1088","585057","Escherichia coli IAI39","bacteria","nt.Taxa"
"43","GE1088","714962","Escherichia coli IHE3034","bacteria","nt.Taxa"
"43","GE1088","591946","Escherichia coli LF82","bacteria","nt.Taxa"
"43","GE1088","585395","Escherichia coli O103:H2 str. 12009","bacteria","nt.Taxa"
"43","GE1088","585396","Escherichia coli O111:H- str. 11128","bacteria","nt.Taxa"
"43","GE1088","574521","Escherichia coli O127:H6 str. E2348/69","bacteria","nt.Taxa"
"43","GE1088","444450","Escherichia coli O157:H7 str. EC4115","bacteria","nt.Taxa"
"43","GE1088","386585","Escherichia coli O157:H7 str. Sakai","bacteria","nt.Taxa"
"43","GE1088","544404","Escherichia coli O157:H7 str. TW14359","bacteria","nt.Taxa"
"43","GE1088","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"43","GE1088","701177","Escherichia coli O55:H7 str. CB9615","bacteria","nt.Taxa"
"43","GE1088","217992","Escherichia coli O6","bacteria","patnt.Taxa"
"43","GE1088","685038","Escherichia coli O83:H1 str. NRG 857C","bacteria","nt.Taxa"
"43","GE1088","585035","Escherichia coli S88","bacteria","nt.Taxa"
"43","GE1088","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"43","GE1088","431946","Escherichia coli SE15","bacteria","nt.Taxa"
"43","GE1088","439855","Escherichia coli SMS-3-5","bacteria","nt.Taxa"
"43","GE1088","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"43","GE1088","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"43","GE1088","316407","Escherichia coli str. K-12 substr. W3110","bacteria","patnt.Taxa"
"43","GE1088","869729","Escherichia coli UM146","bacteria","nt.Taxa"
"43","GE1088","585056","Escherichia coli UMN026","bacteria","nt.Taxa"
"43","GE1088","364106","Escherichia coli UTI89","bacteria","nt.Taxa"
"43","GE1088","566546","Escherichia coli W","bacteria","nt.Taxa"
"43","GE1088","585054","Escherichia fergusonii ATCC 35469","bacteria","nt.Taxa"
"43","GE1088","507522","Klebsiella pneumoniae 342","bacteria","nt.Taxa"
"43","GE1088","640131","Klebsiella variicola At-22","bacteria","nt.Taxa"
"43","GE1088","28901","Salmonella enterica","bacteria","patnt.Taxa"
"43","GE1088","272994","Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7","bacteria","nt.Taxa"
"43","GE1088","344609","Shigella boydii CDC 3083-94","bacteria","nt.Taxa"
"43","GE1088","300268","Shigella boydii Sb227","bacteria","nt.Taxa"
"43","GE1088","300267","Shigella dysenteriae Sd197","bacteria","nt.Taxa"
"43","GE1088","623","Shigella flexneri","bacteria","patnt.Taxa"
"43","GE1088","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"43","GE1088","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"43","GE1088","198214","Shigella flexneri 2a str. 301","bacteria","nt.Taxa"
"43","GE1088","373384","Shigella flexneri 5 str. 8401","bacteria","nt.Taxa"
"43","GE1088","624","Shigella sonnei","bacteria","patnt.Taxa"
"43","GE1088","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"44","GE1091","562","Escherichia coli","bacteria","nt.Taxa"
"44","GE1091","562","Escherichia coli","bacteria","patnt.Taxa"
"44","GE1091","866768","Escherichia coli BL21-Gold(DE3)pLysS AG","bacteria","nt.Taxa"
"44","GE1091","216592","Escherichia coli 042","bacteria","nt.Taxa"
"44","GE1091","362663","Escherichia coli 536","bacteria","nt.Taxa"
"44","GE1091","585055","Escherichia coli 55989","bacteria","nt.Taxa"
"44","GE1091","655817","Escherichia coli ABU 83972","bacteria","nt.Taxa"
"44","GE1091","405955","Escherichia coli APEC O1","bacteria","nt.Taxa"
"44","GE1091","481805","Escherichia coli ATCC 8739","bacteria","nt.Taxa"
"44","GE1091","413997","Escherichia coli B str. REL606","bacteria","nt.Taxa"
"44","GE1091","469008","Escherichia coli BL21(DE3)","bacteria","nt.Taxa"
"44","GE1091","595496","Escherichia coli BW2952","bacteria","nt.Taxa"
"44","GE1091","199310","Escherichia coli CFT073","bacteria","nt.Taxa"
"44","GE1091","536056","Escherichia coli DH1","bacteria","nt.Taxa"
"44","GE1091","331111","Escherichia coli E24377A","bacteria","nt.Taxa"
"44","GE1091","585397","Escherichia coli ED1a","bacteria","nt.Taxa"
"44","GE1091","316401","Escherichia coli ETEC H10407","bacteria","nt.Taxa"
"44","GE1091","331112","Escherichia coli HS","bacteria","nt.Taxa"
"44","GE1091","585034","Escherichia coli IAI1","bacteria","nt.Taxa"
"44","GE1091","585057","Escherichia coli IAI39","bacteria","nt.Taxa"
"44","GE1091","714962","Escherichia coli IHE3034","bacteria","nt.Taxa"
"44","GE1091","591946","Escherichia coli LF82","bacteria","nt.Taxa"
"44","GE1091","585395","Escherichia coli O103:H2 str. 12009","bacteria","nt.Taxa"
"44","GE1091","585396","Escherichia coli O111:H- str. 11128","bacteria","nt.Taxa"
"44","GE1091","574521","Escherichia coli O127:H6 str. E2348/69","bacteria","nt.Taxa"
"44","GE1091","444450","Escherichia coli O157:H7 str. EC4115","bacteria","nt.Taxa"
"44","GE1091","386585","Escherichia coli O157:H7 str. Sakai","bacteria","nt.Taxa"
"44","GE1091","544404","Escherichia coli O157:H7 str. TW14359","bacteria","nt.Taxa"
"44","GE1091","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"44","GE1091","701177","Escherichia coli O55:H7 str. CB9615","bacteria","nt.Taxa"
"44","GE1091","217992","Escherichia coli O6","bacteria","patnt.Taxa"
"44","GE1091","685038","Escherichia coli O83:H1 str. NRG 857C","bacteria","nt.Taxa"
"44","GE1091","585035","Escherichia coli S88","bacteria","nt.Taxa"
"44","GE1091","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"44","GE1091","431946","Escherichia coli SE15","bacteria","nt.Taxa"
"44","GE1091","439855","Escherichia coli SMS-3-5","bacteria","nt.Taxa"
"44","GE1091","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"44","GE1091","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"44","GE1091","316407","Escherichia coli str. K-12 substr. W3110","bacteria","patnt.Taxa"
"44","GE1091","869729","Escherichia coli UM146","bacteria","nt.Taxa"
"44","GE1091","585056","Escherichia coli UMN026","bacteria","nt.Taxa"
"44","GE1091","364106","Escherichia coli UTI89","bacteria","nt.Taxa"
"44","GE1091","566546","Escherichia coli W","bacteria","nt.Taxa"
"44","GE1091","585054","Escherichia fergusonii ATCC 35469","bacteria","nt.Taxa"
"44","GE1091","344609","Shigella boydii CDC 3083-94","bacteria","nt.Taxa"
"44","GE1091","300268","Shigella boydii Sb227","bacteria","nt.Taxa"
"44","GE1091","300267","Shigella dysenteriae Sd197","bacteria","nt.Taxa"
"44","GE1091","623","Shigella flexneri","bacteria","patnt.Taxa"
"44","GE1091","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"44","GE1091","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"44","GE1091","198214","Shigella flexneri 2a str. 301","bacteria","nt.Taxa"
"44","GE1091","624","Shigella sonnei","bacteria","patnt.Taxa"
"44","GE1091","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"45","GE1093","290338","Citrobacter koseri ATCC BAA-895","bacteria","nt.Taxa"
"45","GE1093","716541","Enterobacter cloacae subsp. cloacae ATCC 13047","bacteria","nt.Taxa"
"45","GE1093","562","Escherichia coli","bacteria","nt.Taxa"
"45","GE1093","562","Escherichia coli","bacteria","patnt.Taxa"
"45","GE1093","866768","Escherichia coli BL21-Gold(DE3)pLysS AG","bacteria","nt.Taxa"
"45","GE1093","216592","Escherichia coli 042","bacteria","nt.Taxa"
"45","GE1093","362663","Escherichia coli 536","bacteria","nt.Taxa"
"45","GE1093","585055","Escherichia coli 55989","bacteria","nt.Taxa"
"45","GE1093","655817","Escherichia coli ABU 83972","bacteria","nt.Taxa"
"45","GE1093","405955","Escherichia coli APEC O1","bacteria","nt.Taxa"
"45","GE1093","481805","Escherichia coli ATCC 8739","bacteria","nt.Taxa"
"45","GE1093","413997","Escherichia coli B str. REL606","bacteria","nt.Taxa"
"45","GE1093","469008","Escherichia coli BL21(DE3)","bacteria","nt.Taxa"
"45","GE1093","595496","Escherichia coli BW2952","bacteria","nt.Taxa"
"45","GE1093","199310","Escherichia coli CFT073","bacteria","nt.Taxa"
"45","GE1093","536056","Escherichia coli DH1","bacteria","nt.Taxa"
"45","GE1093","331111","Escherichia coli E24377A","bacteria","nt.Taxa"
"45","GE1093","585397","Escherichia coli ED1a","bacteria","nt.Taxa"
"45","GE1093","316401","Escherichia coli ETEC H10407","bacteria","nt.Taxa"
"45","GE1093","331112","Escherichia coli HS","bacteria","nt.Taxa"
"45","GE1093","585034","Escherichia coli IAI1","bacteria","nt.Taxa"
"45","GE1093","585057","Escherichia coli IAI39","bacteria","nt.Taxa"
"45","GE1093","714962","Escherichia coli IHE3034","bacteria","nt.Taxa"
"45","GE1093","591946","Escherichia coli LF82","bacteria","nt.Taxa"
"45","GE1093","585395","Escherichia coli O103:H2 str. 12009","bacteria","nt.Taxa"
"45","GE1093","585396","Escherichia coli O111:H- str. 11128","bacteria","nt.Taxa"
"45","GE1093","574521","Escherichia coli O127:H6 str. E2348/69","bacteria","nt.Taxa"
"45","GE1093","444450","Escherichia coli O157:H7 str. EC4115","bacteria","nt.Taxa"
"45","GE1093","386585","Escherichia coli O157:H7 str. Sakai","bacteria","nt.Taxa"
"45","GE1093","544404","Escherichia coli O157:H7 str. TW14359","bacteria","nt.Taxa"
"45","GE1093","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"45","GE1093","701177","Escherichia coli O55:H7 str. CB9615","bacteria","nt.Taxa"
"45","GE1093","685038","Escherichia coli O83:H1 str. NRG 857C","bacteria","nt.Taxa"
"45","GE1093","585035","Escherichia coli S88","bacteria","nt.Taxa"
"45","GE1093","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"45","GE1093","431946","Escherichia coli SE15","bacteria","nt.Taxa"
"45","GE1093","439855","Escherichia coli SMS-3-5","bacteria","nt.Taxa"
"45","GE1093","316385","Escherichia coli str. K-12 substr. DH10B","bacteria","nt.Taxa"
"45","GE1093","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"45","GE1093","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"45","GE1093","316407","Escherichia coli str. K-12 substr. W3110","bacteria","patnt.Taxa"
"45","GE1093","869729","Escherichia coli UM146","bacteria","nt.Taxa"
"45","GE1093","585056","Escherichia coli UMN026","bacteria","nt.Taxa"
"45","GE1093","364106","Escherichia coli UTI89","bacteria","nt.Taxa"
"45","GE1093","566546","Escherichia coli W","bacteria","nt.Taxa"
"45","GE1093","623","Shigella flexneri","bacteria","patnt.Taxa"
"45","GE1093","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"45","GE1093","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"45","GE1093","198214","Shigella flexneri 2a str. 301","bacteria","nt.Taxa"
"45","GE1093","373384","Shigella flexneri 5 str. 8401","bacteria","nt.Taxa"
"45","GE1093","624","Shigella sonnei","bacteria","patnt.Taxa"
"45","GE1093","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"46","GE1094","290338","Citrobacter koseri ATCC BAA-895","bacteria","nt.Taxa"
"46","GE1094","637910","Citrobacter rodentium ICC168","bacteria","nt.Taxa"
"46","GE1094","716541","Enterobacter cloacae subsp. cloacae ATCC 13047","bacteria","nt.Taxa"
"46","GE1094","718254","Enterobacter cloacae subsp. cloacae NCTC 9394","bacteria","nt.Taxa"
"46","GE1094","562","Escherichia coli","bacteria","nt.Taxa"
"46","GE1094","562","Escherichia coli","bacteria","patnt.Taxa"
"46","GE1094","866768","Escherichia coli BL21-Gold(DE3)pLysS AG","bacteria","nt.Taxa"
"46","GE1094","216592","Escherichia coli 042","bacteria","nt.Taxa"
"46","GE1094","362663","Escherichia coli 536","bacteria","nt.Taxa"
"46","GE1094","585055","Escherichia coli 55989","bacteria","nt.Taxa"
"46","GE1094","655817","Escherichia coli ABU 83972","bacteria","nt.Taxa"
"46","GE1094","405955","Escherichia coli APEC O1","bacteria","nt.Taxa"
"46","GE1094","481805","Escherichia coli ATCC 8739","bacteria","nt.Taxa"
"46","GE1094","413997","Escherichia coli B str. REL606","bacteria","nt.Taxa"
"46","GE1094","469008","Escherichia coli BL21(DE3)","bacteria","nt.Taxa"
"46","GE1094","595496","Escherichia coli BW2952","bacteria","nt.Taxa"
"46","GE1094","199310","Escherichia coli CFT073","bacteria","nt.Taxa"
"46","GE1094","536056","Escherichia coli DH1","bacteria","nt.Taxa"
"46","GE1094","331111","Escherichia coli E24377A","bacteria","nt.Taxa"
"46","GE1094","585397","Escherichia coli ED1a","bacteria","nt.Taxa"
"46","GE1094","316401","Escherichia coli ETEC H10407","bacteria","nt.Taxa"
"46","GE1094","331112","Escherichia coli HS","bacteria","nt.Taxa"
"46","GE1094","585034","Escherichia coli IAI1","bacteria","nt.Taxa"
"46","GE1094","585057","Escherichia coli IAI39","bacteria","nt.Taxa"
"46","GE1094","714962","Escherichia coli IHE3034","bacteria","nt.Taxa"
"46","GE1094","591946","Escherichia coli LF82","bacteria","nt.Taxa"
"46","GE1094","585395","Escherichia coli O103:H2 str. 12009","bacteria","nt.Taxa"
"46","GE1094","585396","Escherichia coli O111:H- str. 11128","bacteria","nt.Taxa"
"46","GE1094","574521","Escherichia coli O127:H6 str. E2348/69","bacteria","nt.Taxa"
"46","GE1094","444450","Escherichia coli O157:H7 str. EC4115","bacteria","nt.Taxa"
"46","GE1094","386585","Escherichia coli O157:H7 str. Sakai","bacteria","nt.Taxa"
"46","GE1094","544404","Escherichia coli O157:H7 str. TW14359","bacteria","nt.Taxa"
"46","GE1094","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"46","GE1094","701177","Escherichia coli O55:H7 str. CB9615","bacteria","nt.Taxa"
"46","GE1094","685038","Escherichia coli O83:H1 str. NRG 857C","bacteria","nt.Taxa"
"46","GE1094","585035","Escherichia coli S88","bacteria","nt.Taxa"
"46","GE1094","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"46","GE1094","431946","Escherichia coli SE15","bacteria","nt.Taxa"
"46","GE1094","439855","Escherichia coli SMS-3-5","bacteria","nt.Taxa"
"46","GE1094","316385","Escherichia coli str. K-12 substr. DH10B","bacteria","nt.Taxa"
"46","GE1094","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"46","GE1094","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"46","GE1094","316407","Escherichia coli str. K-12 substr. W3110","bacteria","patnt.Taxa"
"46","GE1094","869729","Escherichia coli UM146","bacteria","nt.Taxa"
"46","GE1094","585056","Escherichia coli UMN026","bacteria","nt.Taxa"
"46","GE1094","364106","Escherichia coli UTI89","bacteria","nt.Taxa"
"46","GE1094","566546","Escherichia coli W","bacteria","nt.Taxa"
"46","GE1094","507522","Klebsiella pneumoniae 342","bacteria","nt.Taxa"
"46","GE1094","640131","Klebsiella variicola At-22","bacteria","nt.Taxa"
"46","GE1094","399741","Serratia proteamaculans 568","bacteria","nt.Taxa"
"46","GE1094","623","Shigella flexneri","bacteria","patnt.Taxa"
"46","GE1094","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"46","GE1094","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"46","GE1094","198214","Shigella flexneri 2a str. 301","bacteria","nt.Taxa"
"46","GE1094","373384","Shigella flexneri 5 str. 8401","bacteria","nt.Taxa"
"46","GE1094","624","Shigella sonnei","bacteria","patnt.Taxa"
"46","GE1094","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"46","GE1094","393305","Yersinia enterocolitica subsp. enterocolitica 8081","bacteria","nt.Taxa"
"47","GE1095","290339","Cronobacter sakazakii ATCC BAA-894","bacteria","nt.Taxa"
"47","GE1095","634503","Edwardsiella ictaluri 93-146","bacteria","nt.Taxa"
"47","GE1095","701347","Enterobacter cloacae SCF1","bacteria","nt.Taxa"
"47","GE1095","716541","Enterobacter cloacae subsp. cloacae ATCC 13047","bacteria","nt.Taxa"
"47","GE1095","718254","Enterobacter cloacae subsp. cloacae NCTC 9394","bacteria","nt.Taxa"
"47","GE1095","399742","Enterobacter sp. 638","bacteria","nt.Taxa"
"47","GE1095","562","Escherichia coli","bacteria","nt.Taxa"
"47","GE1095","562","Escherichia coli","bacteria","patnt.Taxa"
"47","GE1095","866768","Escherichia coli BL21-Gold(DE3)pLysS AG","bacteria","nt.Taxa"
"47","GE1095","216592","Escherichia coli 042","bacteria","nt.Taxa"
"47","GE1095","362663","Escherichia coli 536","bacteria","nt.Taxa"
"47","GE1095","585055","Escherichia coli 55989","bacteria","nt.Taxa"
"47","GE1095","655817","Escherichia coli ABU 83972","bacteria","nt.Taxa"
"47","GE1095","481805","Escherichia coli ATCC 8739","bacteria","nt.Taxa"
"47","GE1095","413997","Escherichia coli B str. REL606","bacteria","nt.Taxa"
"47","GE1095","469008","Escherichia coli BL21(DE3)","bacteria","nt.Taxa"
"47","GE1095","595496","Escherichia coli BW2952","bacteria","nt.Taxa"
"47","GE1095","199310","Escherichia coli CFT073","bacteria","nt.Taxa"
"47","GE1095","536056","Escherichia coli DH1","bacteria","nt.Taxa"
"47","GE1095","331111","Escherichia coli E24377A","bacteria","nt.Taxa"
"47","GE1095","316401","Escherichia coli ETEC H10407","bacteria","nt.Taxa"
"47","GE1095","331112","Escherichia coli HS","bacteria","nt.Taxa"
"47","GE1095","585034","Escherichia coli IAI1","bacteria","nt.Taxa"
"47","GE1095","585057","Escherichia coli IAI39","bacteria","nt.Taxa"
"47","GE1095","591946","Escherichia coli LF82","bacteria","nt.Taxa"
"47","GE1095","585395","Escherichia coli O103:H2 str. 12009","bacteria","nt.Taxa"
"47","GE1095","585396","Escherichia coli O111:H- str. 11128","bacteria","nt.Taxa"
"47","GE1095","574521","Escherichia coli O127:H6 str. E2348/69","bacteria","nt.Taxa"
"47","GE1095","444450","Escherichia coli O157:H7 str. EC4115","bacteria","nt.Taxa"
"47","GE1095","386585","Escherichia coli O157:H7 str. Sakai","bacteria","nt.Taxa"
"47","GE1095","544404","Escherichia coli O157:H7 str. TW14359","bacteria","nt.Taxa"
"47","GE1095","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"47","GE1095","701177","Escherichia coli O55:H7 str. CB9615","bacteria","nt.Taxa"
"47","GE1095","685038","Escherichia coli O83:H1 str. NRG 857C","bacteria","nt.Taxa"
"47","GE1095","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"47","GE1095","439855","Escherichia coli SMS-3-5","bacteria","nt.Taxa"
"47","GE1095","316385","Escherichia coli str. K-12 substr. DH10B","bacteria","nt.Taxa"
"47","GE1095","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"47","GE1095","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"47","GE1095","316407","Escherichia coli str. K-12 substr. W3110","bacteria","patnt.Taxa"
"47","GE1095","585056","Escherichia coli UMN026","bacteria","nt.Taxa"
"47","GE1095","566546","Escherichia coli W","bacteria","nt.Taxa"
"47","GE1095","585054","Escherichia fergusonii ATCC 35469","bacteria","nt.Taxa"
"47","GE1095","484021","Klebsiella pneumoniae NTUH-K2044","bacteria","nt.Taxa"
"47","GE1095","272620","Klebsiella pneumoniae subsp. pneumoniae MGH 78578","bacteria","nt.Taxa"
"47","GE1095","399741","Serratia proteamaculans 568","bacteria","nt.Taxa"
"47","GE1095","623","Shigella flexneri","bacteria","patnt.Taxa"
"47","GE1095","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"47","GE1095","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"47","GE1095","198214","Shigella flexneri 2a str. 301","bacteria","nt.Taxa"
"47","GE1095","373384","Shigella flexneri 5 str. 8401","bacteria","nt.Taxa"
"47","GE1095","624","Shigella sonnei","bacteria","patnt.Taxa"
"47","GE1095","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"48","GE1096","562","Escherichia coli","bacteria","nt.Taxa"
"48","GE1096","562","Escherichia coli","bacteria","patnt.Taxa"
"48","GE1096","866768","Escherichia coli BL21-Gold(DE3)pLysS AG","bacteria","nt.Taxa"
"48","GE1096","216592","Escherichia coli 042","bacteria","nt.Taxa"
"48","GE1096","362663","Escherichia coli 536","bacteria","nt.Taxa"
"48","GE1096","585055","Escherichia coli 55989","bacteria","nt.Taxa"
"48","GE1096","655817","Escherichia coli ABU 83972","bacteria","nt.Taxa"
"48","GE1096","405955","Escherichia coli APEC O1","bacteria","nt.Taxa"
"48","GE1096","481805","Escherichia coli ATCC 8739","bacteria","nt.Taxa"
"48","GE1096","413997","Escherichia coli B str. REL606","bacteria","nt.Taxa"
"48","GE1096","469008","Escherichia coli BL21(DE3)","bacteria","nt.Taxa"
"48","GE1096","595496","Escherichia coli BW2952","bacteria","nt.Taxa"
"48","GE1096","199310","Escherichia coli CFT073","bacteria","nt.Taxa"
"48","GE1096","536056","Escherichia coli DH1","bacteria","nt.Taxa"
"48","GE1096","331111","Escherichia coli E24377A","bacteria","nt.Taxa"
"48","GE1096","585397","Escherichia coli ED1a","bacteria","nt.Taxa"
"48","GE1096","316401","Escherichia coli ETEC H10407","bacteria","nt.Taxa"
"48","GE1096","331112","Escherichia coli HS","bacteria","nt.Taxa"
"48","GE1096","585034","Escherichia coli IAI1","bacteria","nt.Taxa"
"48","GE1096","585057","Escherichia coli IAI39","bacteria","nt.Taxa"
"48","GE1096","714962","Escherichia coli IHE3034","bacteria","nt.Taxa"
"48","GE1096","591946","Escherichia coli LF82","bacteria","nt.Taxa"
"48","GE1096","585395","Escherichia coli O103:H2 str. 12009","bacteria","nt.Taxa"
"48","GE1096","585396","Escherichia coli O111:H- str. 11128","bacteria","nt.Taxa"
"48","GE1096","574521","Escherichia coli O127:H6 str. E2348/69","bacteria","nt.Taxa"
"48","GE1096","444450","Escherichia coli O157:H7 str. EC4115","bacteria","nt.Taxa"
"48","GE1096","386585","Escherichia coli O157:H7 str. Sakai","bacteria","nt.Taxa"
"48","GE1096","544404","Escherichia coli O157:H7 str. TW14359","bacteria","nt.Taxa"
"48","GE1096","573235","Escherichia coli O26:H11 str. 11368","bacteria","nt.Taxa"
"48","GE1096","701177","Escherichia coli O55:H7 str. CB9615","bacteria","nt.Taxa"
"48","GE1096","685038","Escherichia coli O83:H1 str. NRG 857C","bacteria","nt.Taxa"
"48","GE1096","585035","Escherichia coli S88","bacteria","nt.Taxa"
"48","GE1096","409438","Escherichia coli SE11","bacteria","nt.Taxa"
"48","GE1096","431946","Escherichia coli SE15","bacteria","nt.Taxa"
"48","GE1096","439855","Escherichia coli SMS-3-5","bacteria","nt.Taxa"
"48","GE1096","316385","Escherichia coli str. K-12 substr. DH10B","bacteria","nt.Taxa"
"48","GE1096","511145","Escherichia coli str. K-12 substr. MG1655","bacteria","nt.Taxa"
"48","GE1096","316407","Escherichia coli str. K-12 substr. W3110","bacteria","nt.Taxa"
"48","GE1096","316407","Escherichia coli str. K-12 substr. W3110","bacteria","patnt.Taxa"
"48","GE1096","869729","Escherichia coli UM146","bacteria","nt.Taxa"
"48","GE1096","585056","Escherichia coli UMN026","bacteria","nt.Taxa"
"48","GE1096","364106","Escherichia coli UTI89","bacteria","nt.Taxa"
"48","GE1096","566546","Escherichia coli W","bacteria","nt.Taxa"
"48","GE1096","623","Shigella flexneri","bacteria","patnt.Taxa"
"48","GE1096","591020","Shigella flexneri 2002017","bacteria","nt.Taxa"
"48","GE1096","198215","Shigella flexneri 2a str. 2457T","bacteria","nt.Taxa"
"48","GE1096","198214","Shigella flexneri 2a str. 301","bacteria","nt.Taxa"
"48","GE1096","373384","Shigella flexneri 5 str. 8401","bacteria","nt.Taxa"
"48","GE1096","624","Shigella sonnei","bacteria","patnt.Taxa"
"48","GE1096","300269","Shigella sonnei Ss046","bacteria","nt.Taxa"
"49","GE1099","562","Escherichia coli","bacteria","nt.Taxa"
"49","GE1099","562","Escherichia coli","bacteria","patnt.Taxa"
"49","GE1099","866768","Escherichia coli BL21-Gold(DE3)pLysS AG","bacteria","nt.Taxa"
"49","GE1099","216592","Escherichia coli 042","bacteria","nt.Taxa"
"49","GE1099","362663","Escherichia coli 536","bacteria","nt.Taxa"
"49","GE1099","585055","Escherichia coli 55989","bacteria","nt.Taxa"
